comp_code,comp_name,open,low,high,lastDone,vol,buyval,sellVal,chg,uppricesum,downpricesum,upcnt,downcnt,unchgcnt
FPGROUP,FOUNDPAC GROUP BERHAD,0.339180327869,0.331557377049,0.346393442623,0.338442622951,53583.2459016393,5106.93442622951,6022.45901639344,0.003196721311,0.235,0.28,21,28,12
FPI,FORMOSA PROSONIC INDUSTRIES,1.765573770492,1.751967213115,1.777540983607,1.765737704918,5714.31147540984,687.885245901639,301.688524590164,0.008360655738,0.38,0.37,18,24,19
FREIGHT,FREIGHT MANAGEMENT HLDGS BHD,0.608770491803,0.603606557377,0.615983606557,0.609426229508,2948.31147540984,715.737704918033,323.049180327869,0.003360655738,0.24,0.2,22,24,15
FRONTKN,FRONTKEN CORPORATION BHD,1.139590163934,1.116475409836,1.169344262295,1.144098360656,117250.442622951,2606.50819672131,3108.40983606557,0.010081967213,0.9,0.625,31,24,6
FSBM,FSBM HOLDINGS BHD,0,0,0,0.095,0,0,0,0,5.795,0,61,0,0
FSBM-WA,FSBM HOLDINGS BERHAD - WARR,0,0,0,0.025,0,0,0,0,1.525,0,61,0,0
G3,G3 GLOBAL BERHAD,0.702950819672,0.679098360656,0.730081967213,0.919426229508,3299.37704918033,133.114754098361,163.344262295082,0.009426229508,14.15,0.945,29,18,14
G3-WA,G3 GLOBAL BERHAD - WARRANTS 2017/2022,0.343360655738,0.33262295082,0.362868852459,0.83,567.83606557377,107.508196721311,160.819672131148,0.004590163934,30.195,0.51,48,4,9
GADANG,GADANG HOLDINGS BHD,0.718852459016,0.704590163934,0.73762295082,0.72106557377,96724.0655737705,1939.13114754098,1899.70491803279,0.007950819672,0.655,0.52,21,34,6
GADANG-WB,GADANG HOLDINGS BHD - WARRANTS 2016 / 2021,0.23368852459,0.224098360656,0.248442622951,0.236967213115,60893.9344262295,1778.50819672131,2266.50819672131,0.004590163934,0.545,0.345,28,24,9
GAMUDA,GAMUDA BHD,3.103114754098,3.058852459016,3.146885245902,3.110819672131,61770.0655737705,3704.73770491803,4330.67213114754,0.019180327869,1.54,1.07,27,26,8
GAMUDA-WE,GAMUDA BERHAD-WARRANTS E,0.27106557377,0.260737704918,0.280245901639,0.270655737705,26659.262295082,2189.47540983607,1856.60655737705,0.003606557377,0.305,0.33,24,27,10
GASMSIA,GAS MALAYSIA BERHAD,2.761147540984,2.74262295082,2.775901639344,2.853278688525,2093.7868852459,1379.29508196721,307.344262295082,0.006393442623,6.24,0.62,23,24,14
GBGAQRS,GABUNGAN AQRS BERHAD,1.318360655738,1.293442622951,1.344918032787,1.322131147541,30136.0819672131,2522.37704918033,1773.16393442623,0.005901639344,0.79,0.56,29,20,12
GBGAQRS-WB,GABUNGAN AQRS BERHAD-WARRANTS B,0.383114754098,0.370163934426,0.395409836066,0.384426229508,54168.9672131148,2212.47540983607,2435.32786885246,0.003114754098,0.46,0.38,29,26,6
GCB,GUAN CHONG BHD,3.805573770492,3.757704918033,3.844262295082,3.808852459016,3839.13114754098,154.852459016393,777.049180327869,0.019180327869,1.46,1.26,27,29,5
GCE,GRAND CENTRAL ENTERPRISES BHD,0.244672131148,0.243442622951,0.245491803279,0.46737704918,49.672131147541,75.180327868852,87.590163934426,0.00131147541,13.615,0.03,32,5,24
GDEX,GD EXPRESS CARRIER BHD,0.332540983607,0.325409836066,0.339672131148,0.330983606557,55346.868852459,7098.06557377049,4272.81967213115,0.003032786885,0.145,0.24,13,29,19
GDEX-WB,GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020,0.053278688525,0.05,0.057213114754,0.054098360656,34391.6721311475,20198.9672131148,18588.0655737705,0.001967213115,0.115,0.065,19,7,35
GENM,GENTING MALAYSIA BERHAD,3.266557377049,3.229672131148,3.290327868852,3.259508196721,86504.1967213115,1683.54098360656,1475.72131147541,0.01,0.64,1.07,19,28,14
GENP,GENTING PLANTATIONS BERHAD,10.42262295082,10.356721311475,10.504262295082,10.459016393443,4960.45901639344,3945.34426229508,916.934426229508,0.019672131148,3.58,1.36,35,17,9
GENP-WA,GENTING PLANTATIONS BERHAD-WARRANT A 13/19,2.490327868852,2.464754098361,2.55606557377,2.576721311475,741.180327868852,119.44262295082,155.459016393443,0.021475409836,5.84,0.57,41,10,10
GENTING,GENTING BHD,6.907704918033,6.840163934426,6.949344262295,6.882131147541,32722.4918032787,618.311475409836,1183.60655737705,0.020163934426,1.02,2.58,21,36,4
GESHEN,GE-SHEN CORPORATION BHD,0.517213114754,0.513278688525,0.520573770492,0.631393442623,254.475409836066,138.147540983607,129.786885245902,0.003770491803,7.11,0.145,24,8,29
GETS,GETS GLOBAL BERHAD,0.199180327869,0.189180327869,0.211885245902,0.206967213115,61595.3606557377,2076.19672131147,1472.67213114754,0.002295081967,0.75,0.275,19,25,17
GHLSYS,GHL SYSTEMS BHD,1.669344262295,1.658196721311,1.687213114754,1.670983606557,2325.50819672131,544.704918032787,243.213114754098,0.00262295082,0.55,0.45,25,16,20
GKENT,GEORGE KENT (M) BHD,1.182295081967,1.158032786885,1.207213114754,1.176721311475,65163.0655737705,2792.22950819672,1387.62295081967,0.007868852459,0.57,0.91,19,36,6
GLBHD,GOLDEN LAND BERHAD,0.18368852459,0.183114754098,0.184590163934,0.389344262295,68.180327868852,121.475409836066,211.786885245902,0.001967213115,12.58,0.035,35,4,22
GLOMAC,GLOMAC BHD,0.370409836066,0.367049180328,0.373852459016,0.370491803279,2514.13114754098,921.803278688525,559.885245901639,0.001721311475,0.14,0.135,21,19,21
GLOTEC,GLOBALTEC FORMATION BERHAD,0.453360655738,0.448770491803,0.460409836066,0.457049180328,4141.03278688525,454.213114754098,555.83606557377,0.002213114754,0.32,0.095,42,12,7
GLOTEC-WA,GLOBALTEC FORMATION BERHAD - WARRANTS 2018/2021,0.059754098361,0.05893442623,0.063114754098,0.067950819672,393.540983606557,1033.09836065574,341.622950819672,0.001639344262,0.535,0.035,23,6,32
GMUTUAL,GROMUTUAL BHD,0.18237704918,0.178770491803,0.187540983607,0.288442622951,182.606557377049,316.934426229508,186.770491803279,0.002049180328,6.62,0.15,33,10,18
GOB,GLOBAL ORIENTAL BERHAD,0.170983606557,0.169180327869,0.173770491803,0.181967213115,1733.3606557377,1772.14754098361,632.098360655738,0.000737704918,0.69,0.02,28,4,29
GOB-WA,GLOBAL ORIENTAL BERHAD-WA 2014/2019,0.002213114754,0.002131147541,0.002704918033,0.00606557377,1232.11475409836,2209.77049180328,3253.60655737705,0.000245901639,0.24,0.005,44,1,16
GOODWAY,GOODWAY INTEGRATED INDUSTRIES,0.199180327869,0.197049180328,0.202213114754,0.205901639344,3118.60655737705,1834.75409836066,961.934426229508,0.001229508197,0.49,0.08,16,14,31
GOPENG,GOPENG BHD,0.400573770492,0.399508196721,0.40131147541,0.695163934426,48.131147540984,185.803278688525,35.819672131148,0.001885245902,18.035,0.065,29,5,27
GPA,GPA HOLDINGS BHD,0.092704918033,0.091721311475,0.094590163934,0.105,8302.49180327869,5616.65573770492,7995.54098360656,0.001639344262,0.78,0.03,14,5,42
GPA-WA,GPA HOLDINGS BERHAD - WARRANTS 2015/2025,0.030491803279,0.029754098361,0.032131147541,0.034262295082,36800.6229508197,50532.8032786885,40531.7540983607,0.001147540984,0.25,0.02,17,4,40
GPACKET,GREEN PACKET BHD,0.33106557377,0.324836065574,0.338852459016,0.331229508197,15695.3770491803,2033.47540983607,870.901639344262,0.003606557377,0.25,0.24,18,23,20
GPACKET-WB,GREEN PACKET BERHAD - WARRANTS B 2018/2023,0.088032786885,0.084180327869,0.091639344262,0.09368852459,16008.5573770492,4225.06557377049,2033.93442622951,0.002213114754,0.48,0.135,16,20,25
GPHAROS,GOLDEN PHAROS BHD,0.158278688525,0.156147540984,0.161639344262,0.230573770492,627.459016393443,196.819672131148,183.098360655738,0.002704918033,4.495,0.085,29,10,22
GRANFLO,GRAND-FLO BERHAD,0.155573770492,0.153770491803,0.157213114754,0.206557377049,2339.18032786885,1200.62295081967,1451.77049180328,0.001721311475,3.175,0.065,24,10,27
GREENYB,GREENYIELD BHD,0.119098360656,0.117213114754,0.122213114754,0.128852459016,1438.62295081967,1407.70491803279,1089.50819672131,0.00237704918,0.66,0.065,22,12,27
GSB,GSB GROUP BHD,0.187786885246,0.184672131148,0.192131147541,0.189672131148,10787.4918032787,3877.70491803279,3575.26229508197,0.002131147541,0.185,0.07,27,10,24
GTRONIC,GLOBETRONICS TECHNOLOGY BHD,1.844590163934,1.811147540984,1.866229508197,1.836393442623,13474.7213114754,772.786885245902,978.950819672131,0.00606557377,0.67,1.17,20,35,6
GUH,GUH HOLDINGS BHD,0.385819672131,0.382540983607,0.389180327869,0.491557377049,271.819672131148,461,171.491803278689,0.002786885246,6.535,0.085,27,8,26
GUNUNG,GUNUNG CAPITAL BERHAD,0.213852459016,0.210081967213,0.217950819672,0.295491803279,478.819672131148,203.491803278689,205.688524590164,0.002868852459,5.085,0.105,27,10,24
GUNUNG-WB,GUNUNG CAPITAL BHD-WB 10/20,0.025655737705,0.025081967213,0.027704918033,0.04893442623,1255.11475409836,1558.98360655738,1012.37704918033,0.000983606557,1.435,0.015,38,3,20
GUOCO,GUOCOLAND (MALAYSIA) BHD,0.668852459016,0.66131147541,0.678442622951,0.750245901639,697.360655737705,141.44262295082,168.311475409836,0.003442622951,5.115,0.15,35,14,12
HAIO,HAI-O ENTERPRISE BHD,2.609672131148,2.577049180328,2.632950819672,2.602295081967,1504.54098360656,143.16393442623,236.377049180328,0.005901639344,0.5,0.95,22,30,9
HALEX,HALEX HOLDINGS BERHAD,0.602049180328,0.588770491803,0.612786885246,0.851721311475,494.55737704918,77.491803278689,250.377049180328,0.009918032787,15.715,0.485,32,20,9
HANDAL,HANDAL RESOURCES BERHAD,0.344016393443,0.337131147541,0.350655737705,0.361229508197,2222.80327868853,320.459016393443,450.409836065574,0.003852459016,1.27,0.22,25,22,14
HAPSENG,HAP SENG CONSOLIDATED BHD,9.832131147541,9.780655737705,9.875081967213,9.837868852459,4510,142.409836065574,154.393442622951,0.008524590164,1.67,1.32,31,24,6
HARBOUR,HARBOUR-LINK GROUP BHD,0.608196721311,0.604016393443,0.615245901639,0.701475409836,488.081967213115,197.83606557377,305.606557377049,0.004508196721,5.89,0.2,23,13,25
HARBOUR-WC,HARBOUR-LINK GROUP BERHAD-WARRANTS C 2016/2021,0.016229508197,0.016229508197,0.016557377049,0.085245901639,61.573770491803,446.55737704918,175.950819672131,0.002295081967,4.21,0,50,0,11
HARISON,HARRISONS HOLDINGS (M) BHD,2.659508196721,2.654098360656,2.669344262295,3.862295081967,95.27868852459,33.590163934426,42.491803278689,0.00868852459,73.6,0.23,31,11,19
HARNLEN,HARN LEN CORPORATION BHD,0.513278688525,0.505901639344,0.520737704918,0.640901639344,1162.4262295082,160.426229508197,212.508196721311,0.008524590164,8.085,0.3,31,12,18
HARTA,HARTALEGA HOLDINGS BHD,4.887213114754,4.823114754098,4.948196721311,4.882786885246,51708.5901639344,1908.73770491803,2048.37704918033,0.040163934426,1.89,2.16,29,30,2
HBGLOB,HB GLOBAL LIMITED,0.091557377049,0.090245901639,0.095819672131,0.104590163934,4157.72131147541,1673.03278688525,1738.01639344262,0.00106557377,0.845,0.05,25,8,28
HCK,HCK CAPITAL GROUP BERHAD,0.712786885246,0.71131147541,0.719836065574,1.254918032787,204.245901639344,64.508196721311,125.393442622951,0.001147540984,33.08,0.01,51,1,9
HCK-WA,HCK CAPITAL GROUP BERHAD - WARRANTS,0.041803278689,0.041557377049,0.041885245902,0.260983606557,23.639344262295,113.065573770492,280.081967213115,-0.001147540984,13.385,0.015,51,2,8
HEIM,HEINEKEN MALAYSIA BERHAD,23.75606557377,23.608524590164,23.899016393443,23.756393442623,876.852459016393,38.55737704918,89.245901639344,0.06,4.5,4.48,26,29,6
HEKTAR,HEKTAR REITS,1.136885245902,1.127868852459,1.143114754098,1.136229508197,3693.72131147541,2264.44262295082,1272.03278688525,0.001967213115,0.15,0.19,13,18,30
HENGYUAN,HENGYUAN REFINING COMPANY BERHAD,5.998524590164,5.918360655738,6.079508196721,5.994590163934,5560,550.786885245902,61.83606557377,0.031803278689,2.25,2.49,25,32,4
HEVEA,HEVEABOARD BHD,0.668524590164,0.658524590164,0.677295081967,0.666229508197,15043.2786885246,1296.32786885246,1376.95081967213,0.004672131148,0.265,0.405,21,28,12
HEVEA-WB,HEVEABOARD BHD-WARRANTS 10/20,0.131803278689,0.13,0.135983606557,0.459590163934,74.131147540984,104.475409836066,159.754098360656,0.001967213115,20.075,0.08,48,1,12
HEXZA,HEXZA CORPORATION BHD,0.686475409836,0.683770491803,0.690491803279,0.710491803279,575.950819672131,208.311475409836,114.573770491803,0.001885245902,1.565,0.1,20,11,30
HIAPTEK,HIAP TECK VENTURE BHD,0.277868852459,0.271721311475,0.282131147541,0.277049180328,39659.1803278689,9905.88524590164,7435.63934426229,0.002786885246,0.135,0.185,19,24,18
HIAPTEK-WB,HIAP TECK VENTURE BERHAD - WARRANTS 2016/2021,0.075491803279,0.073278688525,0.077131147541,0.075327868852,11844.0491803279,9754.67213114754,6441.80327868852,0.001639344262,0.06,0.07,11,14,36
HIBISCS,HIBISCUS PETROLEUM BHD,1.087049180328,1.068278688525,1.105737704918,1.08737704918,316613.819672131,24037.131147541,17675.2459016393,0.006557377049,0.53,0.51,22,30,9
HIBISCS-WC,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,0.462950819672,0.45262295082,0.469098360656,0.459918032787,87057.6229508197,4393.11475409836,5225.62295081967,0.002459016393,0.15,0.335,16,31,14
HIGHTEC,KUMPULAN H&L HIGH-TECH BHD,0.364590163934,0.364426229508,0.365409836066,1.242950819672,14.622950819672,51.459016393443,35.393442622951,0.002131147541,53.58,0,45,0,16
HIL,HIL INDUSTRIES BHD,0.55762295082,0.552295081967,0.564672131148,0.566475409836,4588.13114754098,594.704918032787,861,0.002786885246,0.675,0.135,19,17,25
HIL-WB,HIL INDUSTRIES BERHAD - WARRANTS 2017/2027,0.072868852459,0.069918032787,0.082131147541,0.20606557377,56,132.295081967213,149.672131147541,0.003606557377,8.265,0.14,50,5,6
HLBANK,HONG LEONG BANK BHD,20.311147540984,20.139344262295,20.44393442623,20.287213114754,7815.83606557377,1329.5737704918,1780.68852459016,0.027213114754,3.48,4.94,26,33,2
HLCAP,HONG LEONG CAPITAL BERHAD,0,0,0,9.6,0,0,0,0,585.6,0,61,0,0
HLFG,HONG LEONG FINANCIAL GROUP BHD,19.222950819672,19.114426229508,19.339672131148,19.212131147541,3686.95081967213,693.786885245902,327.311475409836,0.046229508197,3.08,3.74,23,30,8
HLIND,HONG LEONG INDUSTRIES BHD,10.246557377049,10.165245901639,10.313278688525,10.24606557377,917.459016393443,101.672131147541,65.55737704918,0.034426229508,2.45,2.48,25,26,10
HOHUP,HO HUP CONSTRUCTION COMPANY,0.460163934426,0.450409836066,0.47393442623,0.462704918033,19789.2131147541,784.114754098361,719.393442622951,0.006721311475,0.505,0.35,24,31,6
HOKHENG,HOCK HENG STONE INDUSTRIES BHD,0.590655737705,0.57868852459,0.60237704918,0.607213114754,4437.85245901639,179.508196721311,272.540983606557,0.004508196721,1.545,0.535,21,24,16
HOMERIZ,HOMERITZ CORPORATION BERHAD,0.616475409836,0.610655737705,0.621885245902,0.615983606557,4441.59016393443,533.737704918033,1042.6393442623,0.002868852459,0.19,0.22,17,26,18
HOMERIZ-WA,HOMERITZ CORPORATION BERHAD - WARRANTS 2015/2020,0.056147540984,0.053278688525,0.059672131148,0.070655737705,2488.24590163934,851.196721311475,871.983606557377,0.00106557377,0.975,0.09,27,11,23
HOOVER,GRAND HOOVER BHD,0.257786885246,0.25737704918,0.26,0.587213114754,253.573770491803,103.573770491803,96.590163934426,0.00368852459,20.1,0.005,39,1,21
HSL,HOCK SENG LEE BHD,1.28868852459,1.281475409836,1.301147540984,1.458852459016,411.622950819672,305.196721311475,120.622950819672,0.007213114754,10.61,0.23,24,13,24
HSPLANT,HAP SENG PLANTATIONS HOLDINGS,1.503278688525,1.49,1.513770491803,1.734590163934,320.672131147541,70.885245901639,77.049180327869,0.007868852459,14.75,0.64,21,18,22
HSSEB,HSS ENGINEERS BERHAD,1.131967213115,1.105245901639,1.158852459016,1.13106557377,12458.4754098361,459.737704918033,732.032786885246,0.008114754098,0.84,0.895,23,32,6
HSSEB-WA,HSS ENGINEERS BERHAD - WARRANTS A 2018/2023,0.233442622951,0.225655737705,0.24262295082,0.242049180328,3141.98360655738,396.918032786885,378.606557377049,0.002704918033,0.82,0.295,24,22,15
HTPADU,HEITECH PADU BHD,0.81762295082,0.79868852459,0.84,0.818770491803,16520.5901639344,382.573770491803,694.868852459016,0.010163934426,0.725,0.655,27,32,2
HUAAN,SINO HUA-AN INTERNATIONAL BHD,0.229918032787,0.223442622951,0.238114754098,0.229180327869,303286.032786885,39265.7704918033,22254.0163934426,0.002540983607,0.19,0.235,13,36,12
HUAYANG,HUA YANG BHD,0.38631147541,0.380655737705,0.391721311475,0.386967213115,6335.67213114754,1059.47540983607,943.131147540984,0.001803278689,0.165,0.125,22,16,23
HUBLINE,HUBLINE BHD,0.056147540984,0.054098360656,0.059180327869,0.057131147541,55659.4426229508,279807.049180328,201499.754098361,0.000901639344,0.1,0.04,20,8,33
HUBLINE-WA,HUBLINE BHD- WARRANT 2009/2019,0.000163934426,0.000163934426,0.000163934426,0.005,16.426229508197,0,18300.0819672131,0,0.295,0,59,0,2
HUBLINE-WB,HUBLINE BERHAD - WARRANTS B 2015/2020,0.001557377049,0.001557377049,0.001803278689,0.005819672131,1003.55737704918,30812.6229508197,11268.2950819672,0.000327868852,0.26,0,46,0,15
HUBLINE-WC,HUBLINE BERHAD - WARRANTS C 2018/2023,0.011639344262,0.010983606557,0.012950819672,0.02106557377,4684.19672131148,262397,61700.0163934426,8.1967213E-05,0.575,0,37,0,24
HUMEIND,HUME INDUSTRIES BHD,0.717213114754,0.703852459016,0.738770491803,0.719590163934,10779.5081967213,394.27868852459,343.16393442623,0.007459016393,0.595,0.45,22,31,8
HUPSENG,HUP SENG INDUSTRIES BHD,1.004344262295,0.997295081967,1.00762295082,1.001803278689,1464.32786885246,765.180327868852,1610.77049180328,0.002213114754,0.065,0.22,9,27,25
HWATAI,HWA TAI INDUSTRIES BHD,0.180655737705,0.179098360656,0.186639344262,0.31606557377,224.786885245902,234.081967213115,155.885245901639,0.003852459016,8.32,0.06,40,5,16
HWGB,HO WAH GENTING BHD,0.097459016393,0.095081967213,0.099918032787,0.099262295082,7868.03278688525,7165.39344262295,5273.19672131148,0.000819672131,0.19,0.08,16,16,29
HWGB-WD,HO WAH GENTING BERHAD-WARRANTS 2016/2021,0.013278688525,0.012868852459,0.014426229508,0.030819672131,474.377049180328,6768.68852459016,921.360655737705,0.001967213115,1.09,0.02,40,2,19
IBHD,I-BHD,0.418524590164,0.413606557377,0.422213114754,0.424344262295,1282.03278688525,314.245901639344,389.852459016393,0.001803278689,0.52,0.165,14,20,27
IBHD-WA,I-BERHAD-WARRANTS A 14/19,0.00262295082,0.00262295082,0.002704918033,0.00893442623,265.83606557377,2724.52459016394,2423.11475409836,0.000163934426,0.385,0,42,0,19
IBRACO,IBRACO BHD,0.389262295082,0.386393442623,0.392704918033,0.679262295082,276.934426229508,168.16393442623,132.737704918033,0.003442622951,17.78,0.09,32,11,18
ICAP,ICAPITAL.BIZ BHD,1.915573770492,1.909344262295,1.921967213115,2.384754098361,194.524590163934,70.459016393443,81.229508196721,0.002786885246,28.89,0.27,26,14,21
ICON,ICON OFFSHORE BERHAD,0.096229508197,0.091721311475,0.100491803279,0.096147540984,62145.9180327869,16483.7540983607,15851.2295081967,0.002459016393,0.125,0.13,17,22,22
IDEAL,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,1.143606557377,1.124426229508,1.160327868852,1.159016393443,1174.22950819672,138.049180327869,110.081967213115,0.009672131148,1.65,0.71,21,28,12
IDEAL-WB,IDEAL UNITED BINTANG INTERNATIONAL BERHAD-WARRANTS B 2016/2021,0.297704918033,0.292213114754,0.303360655738,0.373524590164,625.377049180328,227.426229508197,163.196721311475,0.005655737705,4.845,0.22,26,13,22
IGBB,IGB BERHAD,2.312786885246,2.306557377049,2.320491803279,2.627540983607,1452.95081967213,218.262295081967,264.704918032787,0.003114754098,19.37,0.17,22,8,31
IGBB-PA,IGB BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES (RCPS) 2015/2020,0.109672131148,0.109672131148,0.109672131148,1.111639344262,4.540983606557,440.196721311475,71.032786885246,0.000655737705,61.12,0,55,0,6
IGBB-PB,IGB BERHAD - REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2018/2025,0.053770491803,0.053770491803,0.053770491803,3.209180327869,0.016393442623,10.16393442623,48.196721311475,0.000491803279,192.48,0,60,0,1
IGBREIT,IGB REAL ESTATE INV TRUST,1.834098360656,1.823442622951,1.847213114754,1.834426229508,15138.1639344262,5754.18032786885,2811.85245901639,0.007704918033,0.38,0.36,19,22,20
IHH,IHH HEALTHCARE BERHAD,5.641475409836,5.574426229508,5.704262295082,5.645409836066,54230.5737704918,3714.03278688525,4631.67213114754,0.009344262295,1.82,1.58,30,27,4
IJM,IJM CORPORATION BHD,2.107540983607,2.067704918033,2.142131147541,2.11,45710.0819672131,1968.13114754098,3703,0.01262295082,1.26,1.11,32,25,4
IJMPLNT,IJM PLANTATIONS BHD,1.33606557377,1.329016393443,1.345901639344,1.60262295082,452.213114754098,90.540983606557,365.901639344262,0.002950819672,16.57,0.31,24,17,20
IKHMAS,IKHMAS JAYA GROUP BERHAD,0.166557377049,0.160655737705,0.172786885246,0.166393442623,42102.4590163934,6988.50819672131,5517.24590163934,0.002950819672,0.185,0.195,19,25,17
ILB,INTEGRATED LOGISTICS BHD,0.253524590164,0.251557377049,0.254836065574,0.404344262295,317.311475409836,175.918032786885,198.409836065574,0.001967213115,9.31,0.11,30,8,23
IMASPRO,IMASPRO CORPORATION BHD,1.982786885246,1.967540983607,1.996557377049,2.056229508197,6153.96721311475,48.16393442623,2137.72131147541,0.010819672131,4.67,0.19,27,7,27
INARI,INARI AMERTRON BERHAD,1.626557377049,1.593278688525,1.651639344262,1.622459016393,104735.098360656,3566,3653.7868852459,0.01131147541,0.88,1.13,25,29,7
INARI-WB,INARI AMERTRON BERHAD-WARRANTS B 15/20,1.083032786885,1.062295081967,1.104426229508,1.083360655738,1593.2131147541,156.950819672131,139.524590163934,0.008360655738,0.84,0.82,27,27,7
INCKEN,INCH KENNETH KAJANG RUBBER PLC,0.60631147541,0.602704918033,0.610081967213,0.626721311475,780.229508196721,197.737704918033,264.098360655738,0.002786885246,1.385,0.14,22,16,23
INNO,INNOPRISE PLANTATIONS BERHAD,0.493770491803,0.489098360656,0.503442622951,0.761557377049,136.131147540984,107.229508196721,169.081967213115,0.002704918033,16.48,0.145,39,9,13
INSAS,INSAS BHD,0.78,0.769098360656,0.787049180328,0.777786885246,4312.59016393443,579.606557377049,375.229508196721,0.002950819672,0.22,0.355,18,32,11
INSAS-PA,INSAS BERHAD-PREFERENCE SHARES A,0.725573770492,0.724754098361,0.727213114754,0.984590163934,176.918032786885,299.032786885246,285.819672131148,0.00237704918,15.825,0.025,24,5,32
INSAS-WB,INSAS BERHAD - WB 15/20,0.069672131148,0.066639344262,0.075,0.076721311475,3902.32786885246,1668.37704918033,1508.14754098361,0.002213114754,0.475,0.045,33,7,21
INTA,INTA BINA GROUP BERHAD,0.284918032787,0.279344262295,0.289016393443,0.284098360656,13109.1967213115,2107.52459016394,2132.54098360656,0.001885245902,0.135,0.185,16,28,17
IOICORP,IOI CORPORATION BHD,4.461147540984,4.42262295082,4.499016393443,4.460983606557,17884.1803278689,4743.32786885246,3380.50819672131,0.004590163934,1.18,1.19,30,27,4
IOIPG,IOI PROPERTIES GROUP BERHAD,1.383606557377,1.355573770492,1.4,1.374590163934,47565.5901639344,2813.39344262295,4653.54098360656,0.008032786885,0.43,0.98,14,37,10
IPMUDA,IPMUDA BHD,0.186393442623,0.184426229508,0.190081967213,0.507213114754,67.27868852459,70.44262295082,63.098360655738,0.001475409836,19.62,0.05,46,2,13
IQGROUP,IQ GROUP HOLDINGS BHD,0.859672131148,0.851639344262,0.865901639344,1.160327868852,188.262295081967,80.180327868852,94.196721311475,0.003606557377,18.78,0.44,29,14,18
IREKA,IREKA CORPORATION BHD,0.26868852459,0.26631147541,0.278360655738,0.564426229508,140.508196721311,158.245901639344,87.180327868852,0.002704918033,18.065,0.025,48,2,11
IREKA-WB,IREKA CORPORATION BERHAD-WB 14/19,0.000573770492,0.000573770492,0.000655737705,0.005081967213,127.967213114754,183.508196721311,1706.62295081967,0.000163934426,0.275,0,55,0,6
IRETEX,IRE-TEX CORPORATION BHD,0.129918032787,0.128032786885,0.132131147541,0.137213114754,2473.72131147541,1363.08196721311,1112.40983606557,0.000901639344,0.515,0.07,18,11,32
IRETEX-WA,IRE-TEX CORPORATION BERHAD-WARRANTS 14/19,0.000573770492,0.000573770492,0.000573770492,0.005,214.819672131148,14.393442622951,13916.3278688525,0,0.27,0,54,0,7
ITRONIC,INDUSTRONICS BHD,0.060163934426,0.059508196721,0.062049180328,0.100983606557,784.409836065574,3063.18032786885,758.311475409836,0.00106557377,2.515,0.025,38,4,19
IVORY,IVORY PROPERTIES GROUP BERHAD,0.189754098361,0.187786885246,0.192049180328,0.20106557377,3695.52459016394,1811.27868852459,5388.91803278689,0.00106557377,0.735,0.045,18,9,34
IWCITY,ISKANDAR WATERFRONT CITY BERHAD,0.839016393443,0.811967213115,0.87368852459,0.837704918033,364235.721311475,6946.45901639344,2403.27868852459,0.010901639344,0.91,0.99,22,37,2
JADI,JADI IMAGING HOLDINGS BHD,0.033196721311,0.031967213115,0.034180327869,0.036803278689,11835.8852459016,115180.131147541,66599.0491803279,0.000737704918,0.26,0.04,14,8,39
JAKS,JAKS RESOURCES BERHAD,0.751393442623,0.734180327869,0.773114754098,0.753278688525,90324.7868852459,1633.55737704918,1652.6393442623,0.006967213115,0.695,0.58,25,32,4
JAKS-WB,JAKS RESOURCES BERHAD-WARRANTS B,0.499672131148,0.480737704918,0.518032786885,0.502786885246,8110.80327868852,647.72131147541,253.311475409836,0.006557377049,0.75,0.56,29,24,8
JASKITA,JASA KITA BHD,0.060081967213,0.06,0.060491803279,0.115819672131,682.934426229508,5799.45901639344,2435.04918032787,0.000245901639,3.405,0.005,34,1,26
JAYCORP,JAYCORP BHD,0.904754098361,0.897049180328,0.914262295082,0.92131147541,1130.5737704918,116.770491803279,162.819672131148,0.005737704918,1.31,0.3,27,23,11
JCBNEXT,JCBNEXT BERHAD,1.032950819672,1.023442622951,1.039508196721,1.508852459016,271.868852459016,101.131147540984,131,0.004754098361,29.28,0.25,30,10,21
JCY,JCY INTERNATIONAL BERHAD,0.200327868852,0.195819672131,0.203278688525,0.199344262295,19802.3770491803,4756.18032786885,3446.67213114754,0.001803278689,0.06,0.12,9,18,34
JERASIA,JERASIA CAPITAL BHD,0.21,0.208442622951,0.21368852459,0.379672131148,179.344262295082,130.754098360656,138.262295081967,0.002049180328,10.415,0.065,38,9,14
JETSON,KUMPULAN JETSON BHD,0.12393442623,0.123196721311,0.126803278689,0.179344262295,501.114754098361,546.229508196721,656.213114754098,0.001557377049,3.4,0.02,40,2,19
JIANKUN,JIANKUN INTERNATIONAL BERHAD,0.088770491803,0.08868852459,0.092131147541,0.317295081967,81.44262295082,280.819672131148,354.868852459016,0.001803278689,13.94,0,51,0,10
JIANKUN-WA,JIANKUN INTERNATIONAL BERHAD - WARRANTS A,0.009754098361,0.009672131148,0.009918032787,0.074590163934,145.311475409836,403.967213114754,740.475409836066,0.000327868852,3.96,0.005,54,1,6
